                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     13,                 1.5672,                 2.5324,                 1.9753,                0.39158,                0.25138,                0.23681,                0.13436,                 1.5302,                 2.2721,                 1.9903,             0.00058441,             0.00058441,             0.00058441
                     14,                 1.5388,                 2.4899,                 1.9469,                0.55464,                0.27179,                0.26128,                0.14899,                 1.5569,                 2.1509,                 1.9999,             0.00057263,             0.00057263,             0.00057263
                     15,                 1.5206,                 2.4503,                 1.9244,                0.49519,                0.27623,                0.25608,                0.14883,                 1.5252,                 2.1274,                 2.0057,             0.00056085,             0.00056085,             0.00056085
                     16,                 1.4924,                 2.4054,                 1.9114,                0.46882,                  0.303,                0.28389,                0.16603,                 1.4898,                 2.0481,                 1.9381,             0.00054907,             0.00054907,             0.00054907
                     17,                 1.4797,                 2.3722,                 1.8887,                0.49357,                0.31652,                0.31642,                0.18725,                 1.4934,                 1.9987,                 1.9158,             0.00053728,             0.00053728,             0.00053728
                     18,                 1.4677,                 2.3338,                 1.8781,                0.41298,                0.31711,                 0.2937,                0.17492,                 1.4652,                 1.9831,                 1.9041,              0.0005255,              0.0005255,              0.0005255
                     19,                 1.4642,                 2.2961,                 1.8689,                 0.4474,                0.32435,                0.32368,                0.19731,                  1.434,                 1.9064,                 1.8797,             0.00051372,             0.00051372,             0.00051372
                     20,                 1.4579,                 2.2589,                 1.8602,                0.46971,                0.34163,                0.34481,                0.21139,                 1.4271,                 1.8556,                 1.8636,             0.00050194,             0.00050194,             0.00050194
                     21,                 1.4465,                 2.2539,                 1.8533,                0.44188,                0.37365,                0.35087,                0.21453,                 1.4401,                 1.8234,                 1.8653,             0.00049016,             0.00049016,             0.00049016
                     22,                 1.4265,                 2.1947,                  1.836,                0.45018,                 0.4021,                0.37266,                0.23479,                 1.3999,                 1.7862,                 1.8385,             0.00047838,             0.00047838,             0.00047838
                     23,                  1.421,                 2.1644,                 1.8306,                0.56955,                0.36734,                0.38723,                0.24414,                 1.3912,                 1.7706,                 1.8074,              0.0004666,              0.0004666,              0.0004666
                     24,                 1.4195,                 2.1531,                 1.8177,                0.52073,                0.41025,                0.40837,                 0.2611,                 1.3604,                 1.6937,                 1.7973,             0.00045482,             0.00045482,             0.00045482
                     25,                 1.3986,                 2.1378,                 1.8053,                0.45615,                0.39614,                0.40129,                0.25646,                 1.3544,                 1.6524,                 1.7857,             0.00044304,             0.00044304,             0.00044304
                     26,                 1.3925,                 2.1144,                 1.8012,                0.48413,                0.42356,                0.41665,                 0.2687,                 1.3384,                 1.6518,                 1.7693,             0.00043126,             0.00043126,             0.00043126
                     27,                 1.3807,                 2.0611,                 1.7827,                0.52349,                0.43958,                0.44194,                0.28668,                  1.329,                 1.6003,                 1.7544,             0.00041947,             0.00041947,             0.00041947
                     28,                 1.3648,                 2.0464,                 1.7798,                0.53194,                0.45652,                0.44725,                0.29078,                 1.3313,                  1.578,                 1.7485,             0.00040769,             0.00040769,             0.00040769
                     29,                 1.3627,                  2.022,                 1.7707,                0.55631,                0.43796,                0.45531,                0.30013,                 1.3063,                 1.5459,                 1.7255,             0.00039591,             0.00039591,             0.00039591
                     30,                 1.3568,                 2.0004,                 1.7648,                 0.5741,                0.43662,                0.46469,                0.30479,                 1.3038,                 1.5667,                 1.7231,             0.00038413,             0.00038413,             0.00038413
                     31,                 1.3541,                  1.982,                  1.763,                 0.5996,                0.44789,                0.49175,                0.32808,                 1.2761,                 1.5321,                 1.6917,             0.00037235,             0.00037235,             0.00037235
                     32,                 1.3385,                 1.9538,                 1.7414,                0.59704,                0.48051,                0.50076,                0.33463,                 1.2853,                 1.4905,                 1.7002,             0.00036057,             0.00036057,             0.00036057
                     33,                 1.3382,                 1.9621,                 1.7412,                0.60471,                0.47673,                0.50892,                0.34258,                 1.2688,                 1.4606,                  1.683,             0.00034879,             0.00034879,             0.00034879
                     34,                 1.3137,                 1.9079,                 1.7223,                0.61101,                0.48107,                0.51353,                0.34891,                 1.2668,                 1.4152,                 1.6735,             0.00033701,             0.00033701,             0.00033701
                     35,                 1.3301,                 1.9195,                 1.7326,                0.60779,                0.49129,                0.52501,                 0.3532,                 1.2603,                 1.4258,                 1.6679,             0.00032523,             0.00032523,             0.00032523
                     36,                 1.3242,                 1.9045,                 1.7266,                0.63784,                0.49762,                0.53235,                0.36141,                 1.2505,                  1.427,                 1.6628,             0.00031345,             0.00031345,             0.00031345
                     37,                 1.3147,                 1.8806,                 1.7251,                0.62288,                0.51023,                0.55065,                0.37424,                 1.2448,                 1.3811,                 1.6489,             0.00030167,             0.00030167,             0.00030167
                     38,                  1.315,                 1.8493,                 1.7163,                0.64283,                0.50743,                0.54871,                0.37415,                 1.2335,                 1.3443,                 1.6408,             0.00028988,             0.00028988,             0.00028988
                     39,                  1.302,                 1.8358,                 1.7072,                0.63855,                0.51099,                0.55725,                0.37734,                 1.2443,                 1.3519,                 1.6477,              0.0002781,              0.0002781,              0.0002781
                     40,                 1.3114,                 1.8306,                 1.7038,                0.66219,                0.52308,                0.57834,                0.39448,                 1.2236,                 1.2951,                 1.6293,             0.00026632,             0.00026632,             0.00026632
                     41,                 1.2883,                 1.8138,                 1.6908,                0.67083,                0.52973,                 0.5746,                0.39694,                  1.213,                 1.3171,                 1.6217,             0.00025454,             0.00025454,             0.00025454
                     42,                   1.29,                   1.79,                 1.6879,                0.68697,                0.53558,                 0.5967,                0.41349,                 1.2095,                 1.2716,                 1.6113,             0.00024276,             0.00024276,             0.00024276
                     43,                 1.2823,                 1.7778,                 1.6823,                0.69789,                 0.5369,                0.60328,                0.41751,                 1.2073,                 1.2757,                 1.6103,             0.00023098,             0.00023098,             0.00023098
                     44,                 1.2734,                 1.7578,                 1.6701,                0.68925,                0.55401,                0.60313,                0.42075,                 1.1924,                 1.2471,                 1.6012,              0.0002192,              0.0002192,              0.0002192
                     45,                 1.2772,                 1.7641,                  1.677,                0.72022,                0.53615,                0.61167,                0.42754,                 1.1822,                 1.2416,                  1.591,             0.00020742,             0.00020742,             0.00020742
                     46,                 1.2683,                 1.7297,                 1.6636,                0.71769,                0.54149,                0.61799,                0.43496,                 1.1799,                 1.2106,                 1.5779,             0.00019564,             0.00019564,             0.00019564
                     47,                 1.2589,                 1.7354,                  1.663,                0.70897,                0.54204,                0.61894,                0.43469,                 1.1746,                 1.2162,                 1.5773,             0.00018385,             0.00018385,             0.00018385
                     48,                 1.2541,                 1.7149,                 1.6589,                0.72202,                0.55136,                0.63344,                0.44559,                 1.1696,                 1.2015,                 1.5745,             0.00017207,             0.00017207,             0.00017207
                     49,                 1.2369,                 1.6926,                 1.6468,                0.70632,                0.56945,                 0.6377,                0.45182,                 1.1609,                  1.199,                 1.5662,             0.00016029,             0.00016029,             0.00016029
                     50,                 1.2447,                 1.6796,                 1.6423,                0.72668,                0.57656,                0.65237,                0.46133,                 1.1605,                 1.1737,                 1.5634,             0.00014851,             0.00014851,             0.00014851
                     51,                 1.1896,                 1.3557,                 1.6202,                0.76257,                0.56653,                0.66159,                0.47221,                  1.144,                 1.1487,                 1.5477,             0.00013673,             0.00013673,             0.00013673
                     52,                  1.178,                 1.3004,                 1.6043,                 0.7015,                0.57171,                0.66901,                0.47991,                 1.1378,                 1.1347,                 1.5389,             0.00012495,             0.00012495,             0.00012495
                     53,                 1.1522,                  1.271,                 1.5899,                0.71385,                0.58792,                0.67539,                0.48487,                 1.1288,                 1.1188,                 1.5316,             0.00011317,             0.00011317,             0.00011317
                     54,                 1.1495,                 1.2548,                 1.5799,                0.73693,                 0.5915,                0.68195,                0.49325,                 1.1162,                 1.0994,                 1.5187,             0.00010139,             0.00010139,             0.00010139
                     55,                  1.139,                 1.2241,                  1.576,                0.76879,                0.58488,                0.69066,                0.49967,                 1.1119,                 1.0874,                 1.5157,             8.9607e-05,             8.9607e-05,             8.9607e-05
                     56,                  1.127,                 1.2236,                 1.5676,                0.75963,                0.59329,                0.69094,                0.50347,                 1.1088,                 1.0838,                 1.5122,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     57,                 1.1255,                 1.2193,                 1.5626,                0.74855,                0.60119,                0.69881,                0.51151,                 1.1028,                 1.0653,                 1.5066,             6.6045e-05,             6.6045e-05,             6.6045e-05
                     58,                 1.1258,                  1.196,                 1.5604,                 0.7339,                0.62378,                0.70241,                0.51428,                 1.1014,                  1.057,                 1.5015,             5.4264e-05,             5.4264e-05,             5.4264e-05
                     59,                 1.1145,                 1.1839,                 1.5491,                0.75616,                0.62063,                0.70751,                0.51975,                 1.0944,                 1.0511,                 1.4957,             4.2483e-05,             4.2483e-05,             4.2483e-05
                     60,                 1.1215,                 1.1821,                 1.5527,                 0.7682,                0.60769,                0.71087,                0.52252,                 1.0914,                 1.0433,                 1.4932,             3.0702e-05,             3.0702e-05,             3.0702e-05
